report.date,reflected.week.ending,report.month,week.number,count.states,initial.claims,continued.claims,covered.employment,labor.force,pct.unemployed
2006-04-08,2006-04-01,2006-04-01,13,53,314409,2568625,128727888,151575108,0.019020497745579703
2006-04-15,2006-04-08,2006-04-01,14,53,268202,2502315,128888643,151575108,0.018278179290494058
2006-04-22,2006-04-15,2006-04-01,15,53,290943,2480036,128898413,151575108,0.018281227284363866
2006-04-29,2006-04-22,2006-04-01,16,53,279333,2401468,128896964,151575108,0.01768628790948973
2006-05-06,2006-04-29,2006-04-01,17,53,316889,2295736,128896964,151575108,0.017236504294623364
2006-05-13,2006-05-06,2006-05-01,18,53,288615,2225030,128896964,151811658,0.016557654617012352
2006-05-20,2006-05-13,2006-05-01,19,53,276507,2235304,128896964,151811658,0.016545573858366
2006-05-27,2006-05-20,2006-05-01,20,53,292124,2194619,128896964,151811658,0.01638044819983456
2006-06-03,2006-05-27,2006-05-01,21,53,260030,2161330,128896964,151811658,0.015949763225693775
2006-06-10,2006-06-03,2006-06-01,22,53,285514,2224294,128896964,152025904,0.01650908124183889
2006-06-17,2006-06-10,2006-06-01,23,53,277179,2224119,128896964,152025904,0.016453103939444425
2006-06-24,2006-06-17,2006-06-01,24,53,286905,2217710,128896964,152025904,0.016474922589508167
2006-07-01,2006-06-24,2006-06-01,25,53,304172,2258778,128896964,152025904,0.016858640090704542
2006-07-08,2006-07-01,2006-07-01,26,53,417572,2209553,129665122,152234736,0.017257066744609455
2006-07-15,2006-07-08,2006-07-01,27,53,376890,2515503,129808223,152234736,0.018999559995295685
2006-07-22,2006-07-15,2006-07-01,28,53,288547,2497242,129833505,152234736,0.018299299313659926
2006-07-29,2006-07-22,2006-07-01,29,53,259728,2357245,129833502,152234736,0.01719038025592267
2006-08-05,2006-07-29,2006-07-01,30,53,274988,2365249,129833502,152234736,0.017343196890360162
2006-08-12,2006-08-05,2006-08-01,31,53,255785,2346380,129803865,152463234,0.017067491825603017
2006-08-19,2006-08-12,2006-08-01,32,53,251909,2324217,129803865,152463234,0.01689670310941981
2006-08-26,2006-08-19,2006-08-01,33,53,250761,2266846,129803865,152463234,0.016512879426393384
2006-09-02,2006-08-26,2006-08-01,34,53,259260,2238508,129803865,152463234,0.016382756251910543
2006-09-09,2006-09-02,2006-09-01,35,53,239779,2132133,129809830,152707797,0.015532356871077119
2006-09-16,2006-09-09,2006-09-01,36,53,266199,2150834,129809830,152707797,0.015827829668710366
2006-09-23,2006-09-16,2006-09-01,37,53,261089,2061153,129809830,152707797,0.015207095155724104
2006-09-30,2006-09-23,2006-09-01,38,53,248884,2054421,129809830,152707797,0.015083087080353861
2006-10-07,2006-09-30,2006-09-01,39,53,307102,2037407,129926744,152707797,0.015352909583261161
2006-10-14,2006-10-07,2006-10-01,40,53,271318,2027825,130443159,152949024,0.015032086768987816
2006-10-21,2006-10-14,2006-10-01,41,53,290926,2114213,130475494,152949024,0.015725101979075066
2006-10-28,2006-10-21,2006-10-01,42,53,300644,2085106,130475494,152949024,0.015598334252855383
2006-11-04,2006-10-28,2006-10-01,43,53,326173,2147555,130475494,152949024,0.016173545507554205
2006-11-11,2006-11-04,2006-11-01,44,53,285815,2107479,130452907,153157307,0.015626378178613443
2006-11-18,2006-11-11,2006-11-01,45,53,367466,2267172,130452907,153157307,0.01720216979265638
2006-11-25,2006-11-18,2006-11-01,46,53,323123,2072515,130452907,153157307,0.015641682704697856
2006-12-02,2006-11-25,2006-11-01,47,53,448492,2617957,130452907,153157307,0.020021565148047427
2006-12-09,2006-12-02,2006-12-01,48,53,383451,2433873,130452907,153291350,0.018378884392367865
2006-12-16,2006-12-09,2006-12-01,49,53,360979,2574018,130452907,153291350,0.01914652718499772
2006-12-23,2006-12-16,2006-12-01,50,53,424629,2563357,130452907,153291350,0.019492202267120746
2006-12-30,2006-12-23,2006-12-01,51,53,499555,2652265,130455107,153291350,0.020560977511125057
2007-01-06,2006-12-30,2006-12-01,52,53,505176,3004662,130478616,153291350,0.022896516991989437
2007-01-13,2007-01-06,2007-01-01,1,53,506080,3119344,130940174,153338779,0.0236432298707687
2007-01-20,2007-01-13,2007-01-01,2,53,366868,2923070,130949625,153338779,0.02145535539969312
2007-01-27,2007-01-20,2007-01-01,3,53,359341,3099998,130949625,153338779,0.02256010529469522
2007-02-03,2007-01-27,2007-01-01,4,53,338452,2977243,130949625,153338779,0.021623329868825942
2007-02-10,2007-02-03,2007-02-01,5,53,362530,3076858,130986639,153329224,0.022431392465665907
2007-02-17,2007-02-10,2007-02-01,6,53,305458,2991330,130966246,153329224,0.021501367540997924
2007-02-24,2007-02-17,2007-02-01,7,53,298348,3072361,130966246,153329224,0.021983473939710278
2007-03-03,2007-02-24,2007-02-01,8,53,319382,3009533,130966246,153329224,0.021710897069432765
2007-03-10,2007-03-03,2007-03-01,9,53,298342,3013718,130966246,153284720,0.021607241739424517
2007-03-17,2007-03-10,2007-03-01,10,53,276631,2865605,130966246,153284720,0.020499342661160224
2007-03-24,2007-03-17,2007-03-01,11,53,272839,2823322,130966246,153284720,0.020198758232392634
2007-03-31,2007-03-24,2007-03-01,12,53,267863,2722632,130968610,153284720,0.019509413593213988
2007-04-07,2007-03-31,2007-03-01,13,53,327793,2684555,131073473,153284720,0.019651978357660176
2007-04-14,2007-04-07,2007-04-01,14,53,317432,2590774,131453463,153243217,0.018977714361086532
2007-04-21,2007-04-14,2007-04-01,15,53,303490,2630555,131460524,153243217,0.019146328675676394
2007-04-28,2007-04-21,2007-04-01,16,53,267259,2444959,131460524,153243217,0.01769878010326552
2007-05-05,2007-04-28,2007-04-01,17,53,274408,2448453,131460524,153243217,0.01776823179064428
2007-05-12,2007-05-05,2007-05-01,18,53,258169,2287348,131460524,153242862,0.01661099882094345
2007-05-19,2007-05-12,2007-05-01,19,53,269961,2326232,131460241,153242862,0.016941689590736043
2007-05-26,2007-05-19,2007-05-01,20,53,272976,2227621,131451670,153242862,0.01631786934389153
2007-06-02,2007-05-26,2007-05-01,21,53,262810,2259213,131451670,153242862,0.016457686622950177
2007-06-09,2007-06-02,2007-06-01,22,53,301608,2264342,131451670,153300725,0.016738016079180316
2007-06-16,2007-06-09,2007-06-01,23,53,290457,2295467,131451670,153300725,0.016868309005061782
2007-06-23,2007-06-16,2007-06-01,24,53,291839,2276228,131451670,153300725,0.016751825537680922
2007-06-30,2007-06-23,2007-06-01,25,53,299956,2351176,131454556,153300725,0.017293669028636362
2007-07-07,2007-06-30,2007-06-01,26,53,416692,2301024,131567649,153300725,0.017728004874080015
2007-07-14,2007-07-07,2007-07-01,27,53,383478,2578815,131949391,153417100,0.019308753717805903
2007-07-21,2007-07-14,2007-07-01,28,53,297892,2585548,131958365,153417100,0.018794775810519165
2007-07-28,2007-07-21,2007-07-01,29,53,256842,2460423,131958365,153417100,0.017711617544589227
2007-08-04,2007-07-28,2007-07-01,30,53,270047,2442303,131958366,153417100,0.01767958069863138
2007-08-11,2007-08-04,2007-08-01,31,53,265915,2406779,131958365,153588258,0.017401681839506248
2007-08-18,2007-08-11,2007-08-01,32,53,256653,2412555,131958365,153588258,0.01737898479192335
2007-08-25,2007-08-18,2007-08-01,33,53,265055,2367240,131970564,153588258,0.01713864740884033
2007-09-01,2007-08-25,2007-08-01,34,53,257057,2350224,131991261,153588258,0.016975783396149986
2007-09-08,2007-09-01,2007-09-01,35,53,245252,2233843,131991261,153797221,0.016119244443304995
2007-09-15,2007-09-08,2007-09-01,36,53,261614,2239663,131991261,153797221,0.01626347331724544
2007-09-22,2007-09-15,2007-09-01,37,53,247035,2158365,131991261,153797221,0.015640074536847452
2007-09-29,2007-09-22,2007-09-01,38,53,254993,2137773,131991261,153797221,0.015557927408844404
2007-10-06,2007-09-29,2007-09-01,39,53,297872,2110316,131990042,153797221,0.015658202302628082
2007-10-13,2007-10-06,2007-10-01,40,53,306098,2094474,132251646,154008232,0.015587296658272137
2007-10-20,2007-10-13,2007-10-01,41,53,307163,2171730,132234869,154008232,0.016095847396001534
2007-10-27,2007-10-20,2007-10-01,42,53,301828,2238802,132234869,154008232,0.016496715578164678
2007-11-03,2007-10-27,2007-10-01,43,53,325290,2256515,132234869,154008232,0.016764071416649987
2007-11-10,2007-11-03,2007-11-01,44,53,351373,2288288,132234869,154192105,0.017119300628264982
2007-11-17,2007-11-10,2007-11-01,45,53,322641,2290178,132234869,154192105,0.016945219082390762
2007-11-24,2007-11-17,2007-11-01,46,53,323676,2215178,132234869,154192105,0.016465525261491178
2007-12-01,2007-11-24,2007-11-01,47,53,462180,2720994,132234869,154192105,0.020644208729104517
2007-12-08,2007-12-01,2007-12-01,48,53,422519,2620087,132254300,154345446,0.019712962570985086
2007-12-15,2007-12-08,2007-12-01,49,53,392356,2697648,132254300,154345446,0.0200200529402079
2007-12-22,2007-12-15,2007-12-01,50,53,454456,2809584,132254300,154345446,0.021147627510824
2007-12-29,2007-12-22,2007-12-01,51,53,507521,2809375,132254300,154345446,0.02149008011548329
2008-01-05,2007-12-29,2007-12-01,52,53,521729,3301712,132273393,154345446,0.024771971568244393
2008-01-12,2008-01-05,2008-01-01,1,53,547232,3505552,132707692,154463296,0.026237844879342727
2008-01-19,2008-01-12,2008-01-01,2,53,414896,3284470,132694722,154463296,0.023949806172723388
2008-01-26,2008-01-19,2008-01-01,3,53,368918,3258632,132694722,154463296,0.02348486723991698
2008-02-02,2008-01-26,2008-01-01,4,53,379528,3329319,132694722,154463296,0.024011186450404374
2008-02-09,2008-02-02,2008-02-01,5,53,376993,3347452,132694722,154553288,0.02409812853674132
2008-02-16,2008-02-09,2008-02-01,6,53,325256,3325783,132694722,154553288,0.023623172610860273
2008-02-23,2008-02-16,2008-02-01,7,53,329419,3306920,132694722,154553288,0.02352805978479086
2008-03-01,2008-02-23,2008-02-01,8,53,344176,3389373,132694722,154553288,0.024157033786301588
2008-03-08,2008-03-01,2008-03-01,9,53,340695,3346968,132694722,154651704,0.023844955500781292
2008-03-15,2008-03-08,2008-03-01,10,53,335223,3290671,132709342,154651704,0.023445548327097644
2008-03-22,2008-03-15,2008-03-01,11,53,315198,3263726,132709342,154651704,0.02314183360048849
2008-03-29,2008-03-22,2008-03-01,12,53,340224,3209787,132709342,154651704,0.022954878014147195
2008-04-05,2008-03-29,2008-03-01,13,53,356220,3205877,132726644,154651704,0.023033027815846117
2008-04-12,2008-04-05,2008-04-01,14,53,370111,3080812,133197421,154793588,0.022293707669596752
2008-04-19,2008-04-12,2008-04-01,15,53,327392,3061052,133190550,154793588,0.021890079839741165
2008-04-26,2008-04-19,2008-04-01,16,53,337092,2962428,133190550,154793588,0.021315611600139405
2008-05-03,2008-04-26,2008-04-01,17,53,334715,2960897,133190550,154793588,0.021290365076362207
2008-05-10,2008-05-03,2008-05-01,18,53,324718,2841797,133190550,154964914,0.02043375444327998
2008-05-17,2008-05-10,2008-05-01,19,53,319191,2842635,133190550,154964914,0.020403495981032197
2008-05-24,2008-05-17,2008-05-01,20,53,326005,2803076,133190550,154964914,0.0201921900850408
2008-05-31,2008-05-24,2008-05-01,21,53,300323,2752819,133190550,154964914,0.019702150126705457
2008-06-07,2008-05-31,2008-05-01,22,53,372433,2825212,133190550,154964914,0.02063463862536006
2008-06-14,2008-06-07,2008-06-01,23,53,348739,2795413,133190550,155166975,0.020263023107848818
2008-06-21,2008-06-14,2008-06-01,24,53,357603,2848213,133203683,155166975,0.020660427259086542
2008-06-28,2008-06-21,2008-06-01,25,53,367455,2852161,133203683,155166975,0.020749363709642466
2008-07-05,2008-06-28,2008-06-01,26,53,400874,2852997,133215495,155166975,0.020970125891801396
2008-07-12,2008-07-05,2008-07-01,27,53,475375,3116506,133608132,155363879,0.02311915113808403
2008-07-19,2008-07-12,2008-07-01,28,53,402886,3148783,133587100,155363879,0.022860326498413443
2008-07-26,2008-07-19,2008-07-01,29,53,373441,3187231,133587100,155363879,0.022918274330676308
2008-08-02,2008-07-26,2008-07-01,30,53,380945,3155880,133587100,155363879,0.022764783054882404
2008-08-09,2008-08-02,2008-08-01,31,53,371943,3189088,133587100,155518743,0.022897760947051895
2008-08-16,2008-08-09,2008-08-01,32,53,341039,3152487,133587100,155518743,0.022463697510723836
2008-08-23,2008-08-16,2008-08-01,33,53,342692,3165864,133587100,155518743,0.02256034181037587
2008-08-30,2008-08-23,2008-08-01,34,53,359639,3110290,133587100,155518743,0.022311966603279453
2008-09-06,2008-08-30,2008-08-01,35,53,335406,3054327,133587100,155518743,0.021796298855116133
2008-09-13,2008-09-06,2008-09-01,36,53,378009,3035155,133587100,155451200,0.02195649824510843
2008-09-20,2008-09-13,2008-09-01,37,53,396524,3009568,133587100,155451200,0.021911004868408863
2008-09-27,2008-09-20,2008-09-01,38,53,390940,3011338,133600071,155451200,0.021886469837479543
2008-10-04,2008-09-27,2008-09-01,39,53,425847,3048308,133623913,155451200,0.02234884645470733
2008-10-11,2008-10-04,2008-10-01,40,53,452789,3065608,133827413,155460335,0.0226321202768539
2008-10-18,2008-10-11,2008-10-01,41,53,414846,3125529,133827413,155460335,0.02277349395908609
2008-10-25,2008-10-18,2008-10-01,42,53,448001,3223353,133827413,155460335,0.023616017552001288
2008-11-01,2008-10-25,2008-10-01,43,53,465041,3300415,133827413,155460335,0.024221329511479567
2008-11-08,2008-11-01,2008-11-01,44,53,537264,3449694,133827413,155538770,0.025633210292199175
2008-11-15,2008-11-08,2008-11-01,45,53,511484,3511171,133827413,155538770,0.02586271577176546
2008-11-22,2008-11-15,2008-11-01,46,53,607311,3767658,133827413,155538770,0.028127835908693374
2008-11-29,2008-11-22,2008-11-01,47,53,535996,3642529,133827413,155538770,0.026864845337275074
2008-12-06,2008-11-29,2008-11-01,48,53,757969,4485669,133827413,155538770,0.033712739273944366
2008-12-13,2008-12-06,2008-12-01,49,53,628060,4366482,133827413,155544949,0.032109959417582885
2008-12-20,2008-12-13,2008-12-01,50,53,717287,4577891,133827413,155544949,0.03404275120499091
2008-12-27,2008-12-20,2008-12-01,51,53,714591,4554423,133827413,155544949,0.03387454259282955
2009-01-03,2008-12-27,2008-12-01,52,53,729730,5301476,133810107,155544949,0.038774682423149597
2009-01-10,2009-01-03,2009-01-01,1,53,954161,5833744,134011443,155526092,0.04364479884185607
2009-01-17,2009-01-10,2009-01-01,2,53,760786,5635238,134011443,155526092,0.04112508658675742
2009-01-24,2009-01-17,2009-01-01,3,53,617876,5699244,134011443,155526092,0.04061775049295265
2009-01-31,2009-01-24,2009-01-01,4,53,678700,5789351,134011443,155526092,0.04158820501964391
2009-02-07,2009-01-31,2009-01-01,5,53,707734,5935490,134011443,155526092,0.042714530498200905
2009-02-14,2009-02-07,2009-02-01,6,53,616850,5954926,134011443,155488072,0.04226546715429078
2009-02-21,2009-02-14,2009-02-01,7,53,602880,6090775,134011443,155488072,0.04304931506257277
2009-02-28,2009-02-21,2009-02-01,8,53,642075,6209534,134011443,155488072,0.04406517433697422
2009-03-07,2009-02-28,2009-02-01,9,53,649289,6333567,134011443,155488072,0.04490927123979002
2009-03-14,2009-03-07,2009-03-01,10,53,595617,6321907,134011443,155457329,0.04449789562510752
2009-03-21,2009-03-14,2009-03-01,11,53,585530,6412018,134011443,155457329,0.04501266067680862
2009-03-28,2009-03-21,2009-03-01,12,53,595535,6360317,134011443,155457329,0.04474444559638613
2009-04-04,2009-03-28,2009-03-01,13,53,618533,6419803,134011443,155457329,0.045275034926143626
2009-04-11,2009-04-04,2009-04-01,14,53,606545,6294029,133818837,155442966,0.04439296404058579
2009-04-18,2009-04-11,2009-04-01,15,53,592416,6374398,133818837,155442966,0.044819101045717305
2009-04-25,2009-04-18,2009-04-01,16,53,578840,6304170,133818837,155442966,0.044279970828657506
2009-05-02,2009-04-25,2009-04-01,17,53,532458,6246136,133818837,155442966,0.04360823892153473
2009-05-09,2009-05-02,2009-05-01,18,53,566717,6156535,133818837,155532062,0.04322743435369615
2009-05-16,2009-05-09,2009-05-01,19,53,536641,6168233,133818837,155532062,0.04310927222195511
2009-05-23,2009-05-16,2009-05-01,20,53,534756,6117081,133818837,155532062,0.04276826857731752
2009-05-30,2009-05-23,2009-05-01,21,53,496728,5999928,133818837,155532062,0.041770525745360464
2009-06-06,2009-05-30,2009-05-01,22,53,577418,6107484,133818837,155532062,0.04298086139949717
2009-06-13,2009-06-06,2009-06-01,23,53,558856,6046451,133818837,155496824,0.042478726124978605
2009-06-20,2009-06-13,2009-06-01,24,53,569064,6079716,133818837,155496824,0.04275830096697023
2009-06-27,2009-06-20,2009-06-01,25,53,559552,6043307,133818837,155496824,0.0424629830381616
2009-07-04,2009-06-27,2009-06-01,26,53,582000,6027718,133818837,155496824,0.04250709326384698
2009-07-11,2009-07-04,2009-07-01,27,53,673182,6143019,133268456,155329771,0.043882128687358975
2009-07-18,2009-07-11,2009-07-01,28,53,586374,6225301,133271483,155329771,0.04385299068006738
2009-07-25,2009-07-18,2009-07-01,29,53,512519,6069776,133271483,155329771,0.04237626153456442
2009-08-01,2009-07-25,2009-07-01,30,53,467828,5983749,133271483,155329771,0.04153471004602202
2009-08-08,2009-08-01,2009-08-01,31,53,483526,5864441,133271483,155089976,0.040930865834939587
2009-08-15,2009-08-08,2009-08-01,32,53,458801,5775793,133271483,155089976,0.040199851472025504
2009-08-22,2009-08-15,2009-08-01,33,53,457636,5651539,133271483,155089976,0.03939116606736724
2009-08-29,2009-08-22,2009-08-01,34,53,458116,5590159,133271483,155089976,0.03899849078576168
2009-09-05,2009-08-29,2009-08-01,35,53,467763,5407247,133186663,155089976,0.037881300594178956
2009-09-12,2009-09-05,2009-09-01,36,53,411799,5270532,133186663,154838040,0.03669854642954664
2009-09-19,2009-09-12,2009-09-01,37,53,438840,5193543,133186281,154838040,0.03637596420104517
2009-09-26,2009-09-19,2009-09-01,38,53,446920,5046537,133186281,154838040,0.03547872990384017
2009-10-03,2009-09-26,2009-09-01,39,53,453383,4989432,133186282,154838040,0.03515166557262027
2009-10-10,2009-10-03,2009-10-01,40,53,511560,4928608,132001120,154619865,0.03518414661660712
2009-10-17,2009-10-10,2009-10-01,41,53,463141,4890309,132001120,154619865,0.034623300182030296
2009-10-24,2009-10-17,2009-10-01,42,53,497161,4957975,132002159,154619865,0.03528095177162391
2009-10-31,2009-10-24,2009-10-01,43,53,485388,4906722,132001545,154619865,0.03487333273767895
2009-11-07,2009-10-31,2009-10-01,44,53,534151,4938442,132001545,154619865,0.03539385447012258
2009-11-14,2009-11-07,2009-11-01,45,53,477189,4861478,131995650,154539947,0.0345455469840429
2009-11-21,2009-11-14,2009-11-01,46,53,544651,5056676,131995650,154539947,0.036245172259571176
2009-11-28,2009-11-21,2009-11-01,47,53,460367,4782460,131995650,154539947,0.03392538370677712
2009-12-05,2009-11-28,2009-11-01,48,53,670182,5377385,131995650,154539947,0.03913271045705742
2009-12-12,2009-12-05,2009-12-01,49,53,559100,5167579,131995650,154652800,0.03702926167518467
2009-12-19,2009-12-12,2009-12-01,50,53,568811,5320163,131995650,154652800,0.03807867688137557
2009-12-26,2009-12-19,2009-12-01,51,53,559751,5069258,131995650,154652800,0.03639771798506073
2010-01-02,2009-12-26,2009-12-01,52,53,649467,5465872,131995650,154652800,0.0395423749198204
2010-01-09,2010-01-02,2010-01-01,1,53,823314,5988757,130369772,154920572,0.043971377797391555
2010-01-16,2010-01-09,2010-01-01,2,53,656102,5768910,130289166,154920572,0.041472942663805815
2010-01-23,2010-01-16,2010-01-01,3,53,505380,5580562,130289166,154920572,0.03928427271750585
2010-01-30,2010-01-23,2010-01-01,4,53,536071,5661462,130289166,154920572,0.04000458376825513
2010-02-06,2010-01-30,2010-01-01,5,53,509640,5661808,130289166,154920572,0.03983620716298414
2010-02-13,2010-02-06,2010-02-01,6,53,479943,5574599,130278942,155130879,0.039028606290563206
2010-02-20,2010-02-13,2010-02-01,7,53,456005,5524554,130278942,155130879,0.0385516993041727
2010-02-27,2010-02-20,2010-02-01,8,53,472563,5573139,130278942,155130879,0.03897162214880508
2010-03-06,2010-02-27,2010-02-01,9,53,460532,5519632,130278942,155130879,0.038549153067069256
2010-03-13,2010-03-06,2010-03-01,10,53,436324,5381774,130278942,155360479,0.037449022025736675
2010-03-20,2010-03-13,2010-03-01,11,53,410779,5333949,130278942,155360479,0.03697676550031749
2010-03-27,2010-03-20,2010-03-01,12,53,410308,5186920,130278942,155360479,0.036027360600503815
2010-04-03,2010-03-27,2010-03-01,13,53,418776,5034884,130278942,155360479,0.03510326458249398
2010-04-10,2010-04-03,2010-04-01,14,53,511557,4966592,128541745,155584554,0.035210108324763394
2010-04-17,2010-04-10,2010-04-01,15,53,434288,4908983,128445230,155584554,0.03434319707597709
2010-04-24,2010-04-17,2010-04-01,16,53,427250,4773958,128445230,155584554,0.033430105150412295
2010-05-01,2010-04-24,2010-04-01,17,53,397534,4652491,128445230,155584554,0.03245839558083639
2010-05-08,2010-05-01,2010-05-01,18,53,412462,4530269,128445230,155666893,0.031751973105803556
2010-05-15,2010-05-08,2010-05-01,19,53,412900,4451098,128445230,155666893,0.031246194397931484
2010-05-22,2010-05-15,2010-05-01,20,53,409305,4391497,128432380,155666893,0.030840224966782116
2010-05-29,2010-05-22,2010-05-01,21,53,417305,4361636,128432380,155666893,0.03069979048146095
2010-06-05,2010-05-29,2010-05-01,22,53,397362,4187580,128432380,155666893,0.02945354604077567
2010-06-12,2010-06-05,2010-06-01,23,53,446055,4302075,128432380,155688062,0.0304977140764974
2010-06-19,2010-06-12,2010-06-01,24,53,425144,4290654,128432380,155688062,0.030290042405435043
2010-06-26,2010-06-19,2010-06-01,25,53,443106,4313132,128432380,155688062,0.03054979257176443
2010-07-03,2010-06-26,2010-06-01,26,53,468517,4294459,128432380,155688062,0.030593071419952544
2010-07-10,2010-07-03,2010-07-01,27,53,513897,4368213,126948883,155651395,0.03136566813294542
2010-07-17,2010-07-10,2010-07-01,28,53,499765,4544905,126913327,155651395,0.032410053247515065
2010-07-24,2010-07-17,2010-07-01,29,53,412174,4539726,126913327,155651395,0.03181404188507273
2010-07-31,2010-07-24,2010-07-01,30,53,400774,4423548,126913327,155651395,0.030994402587911276
2010-08-07,2010-07-31,2010-07-01,31,53,423918,4318426,126913327,155651395,0.030467725650643863
2010-08-14,2010-08-07,2010-08-01,32,53,404117,4266446,126913327,155624744,0.030011699167839273
2010-08-21,2010-08-14,2010-08-01,33,53,383258,4203857,126913327,155624744,0.029475486237587
2010-08-28,2010-08-21,2010-08-01,34,53,381419,4110662,126913327,155624744,0.028864824992097658
2010-09-04,2010-08-28,2010-08-01,35,53,380417,4126542,126913327,155624744,0.02896042675578634
2010-09-11,2010-09-04,2010-09-01,36,53,340295,3919289,126898380,155620912,0.027371539886618838
2010-09-18,2010-09-11,2010-09-01,37,53,380847,3915029,126898380,155620912,0.02760474761900894
2010-09-25,2010-09-18,2010-09-01,38,53,371387,3796819,126898380,155620912,0.026784356590841725
2010-10-02,2010-09-25,2010-09-01,39,53,371918,3766398,126898380,155620912,0.026592287288484725
2010-10-09,2010-10-02,2010-10-01,40,53,461258,3692139,126022627,155642617,0.02668547394059816
2010-10-16,2010-10-09,2010-10-01,41,53,392565,3700704,126022627,155642617,0.026299153014113095
2010-10-23,2010-10-16,2010-10-01,42,53,406843,3753481,125947777,155642617,0.026729979745843003
2010-10-30,2010-10-23,2010-10-01,43,53,419705,3744373,125947777,155642617,0.026754099103846345
2010-11-06,2010-10-30,2010-10-01,44,53,450930,3766898,125947777,155642617,0.027099441536632605
2010-11-13,2010-11-06,2010-11-01,45,53,408325,3722997,125947777,155660455,0.026540600822476074
2010-11-20,2010-11-13,2010-11-01,46,53,463019,3854854,125947777,155660455,0.027739049073189463
2010-11-27,2010-11-20,2010-11-01,47,53,411727,3654367,125947777,155660455,0.0261215605466398
2010-12-04,2010-11-27,2010-11-01,48,53,583493,4202704,125947777,155660455,0.030747674481614487
2010-12-11,2010-12-04,2010-12-01,49,53,489647,4046869,125947777,155648548,0.029145893477914103
2010-12-18,2010-12-11,2010-12-01,50,53,493898,4167904,126057098,155648548,0.029950822284574092
2010-12-25,2010-12-18,2010-12-01,51,53,523867,4103984,126057098,155648548,0.029732696253613623
2011-01-01,2010-12-25,2010-12-01,52,53,577306,4404756,125947969,155648548,0.03200840652879075
2011-01-08,2011-01-01,2011-01-01,1,53,771826,4776093,125581881,155628983,0.03564836634574679
2011-01-15,2011-01-08,2011-01-01,2,53,547781,4640053,125581881,155628983,0.03333462636583573
2011-01-22,2011-01-15,2011-01-01,3,53,484405,4601626,125584401,155628983,0.03268048728429974
2011-01-29,2011-01-22,2011-01-01,4,53,462681,4619641,125584401,155628983,0.03265665496252713
2011-02-05,2011-01-29,2011-01-01,5,53,439144,4590598,125613782,155628983,0.03231880015562397
2011-02-12,2011-02-05,2011-02-01,6,53,422664,4559945,125613782,155606328,0.032020606514151534
2011-02-19,2011-02-12,2011-02-01,7,53,379125,4570539,125613782,155606328,0.031808886332694644
2011-02-26,2011-02-19,2011-02-01,8,53,352402,4332547,125613782,155606328,0.030107702303726364
2011-03-05,2011-02-26,2011-02-01,9,53,405817,4445578,125613782,155606328,0.03117736317253113
2011-03-12,2011-03-05,2011-03-01,10,53,370065,4284468,125613782,155568220,0.029919561977375584
2011-03-19,2011-03-12,2011-03-01,11,53,352756,4262025,125613782,155568220,0.02966403420955771
2011-03-26,2011-03-19,2011-03-01,12,53,355726,4118230,125613782,155568220,0.02875880433677264
2011-04-02,2011-03-26,2011-03-01,13,53,352451,4074425,125613755,155568220,0.028456171832524663
2011-04-09,2011-04-02,2011-04-01,14,53,446255,3930763,125650803,155529313,0.028142720594412963
2011-04-16,2011-04-09,2011-04-01,15,53,380488,3879548,125657124,155529313,0.02739056656155872
2011-04-23,2011-04-16,2011-04-01,16,53,386305,3771511,125657124,155529313,0.02673332711242671
2011-04-30,2011-04-23,2011-04-01,17,53,414723,3758293,125657124,155529313,0.02683105788553184
2011-05-07,2011-04-30,2011-04-01,18,53,395806,3711863,125657124,155529313,0.026410899146709407
2011-05-14,2011-05-07,2011-05-01,19,53,359687,3571995,125657124,155535234,0.025278400905610877
2011-05-21,2011-05-14,2011-05-01,20,53,375238,3537040,125657433,155535234,0.025153644607626334
2011-05-28,2011-05-21,2011-05-01,21,53,379570,3498800,125657433,155535234,0.024935636127309906
2011-06-04,2011-05-28,2011-05-01,22,53,365922,3416331,125657325,155535234,0.02431766039584317
2011-06-11,2011-06-04,2011-06-01,23,53,398956,3479313,125657325,155605827,0.02492367461277655
2011-06-18,2011-06-11,2011-06-01,24,53,393121,3480904,125657325,155605827,0.024896400569883542
2011-06-25,2011-06-18,2011-06-01,25,53,404835,3498922,125657325,155605827,0.02508747310600393
2011-07-02,2011-06-25,2011-06-01,26,53,424331,3542791,125650821,155605827,0.025494687933505216
2011-07-09,2011-07-02,2011-07-01,27,53,473118,3524850,125867896,155740718,0.02567066629293439
2011-07-16,2011-07-09,2011-07-01,28,53,468598,3771753,125880763,155740718,0.027226990182490363
2011-07-23,2011-07-16,2011-07-01,29,53,367977,3742234,125880902,155740718,0.026391370559881458
2011-07-30,2011-07-23,2011-07-01,30,53,339766,3670074,125880902,155740718,0.025746895554956926
2011-08-06,2011-07-30,2011-07-01,31,53,353094,3570120,125881840,155740718,0.02519067621095724
2011-08-13,2011-08-06,2011-08-01,32,53,344735,3541748,125881840,155910748,0.024927614355361824
2011-08-20,2011-08-13,2011-08-01,33,53,343829,3545584,125881840,155910748,0.024946407158536625
2011-08-27,2011-08-20,2011-08-01,34,53,335834,3461773,125881840,155910748,0.024357570268343526
2011-09-03,2011-08-27,2011-08-01,35,53,347429,3424616,125881840,155910748,0.024193617491976883
2011-09-10,2011-09-03,2011-09-01,36,53,327683,3283381,125881840,156069401,0.023137552760902826
