laus.code,state.fips,county.fips,county,state.abbr,report.month,preliminary,civilian.labor.force,employed,unemployed,rate.unemployed
CN4831100000000,48,311,McMullen County,TX,2019-09-01,FALSE,892,878,14,1.6
CN4831100000000,48,311,McMullen County,TX,2019-10-01,FALSE,898,884,14,1.6
CN4831100000000,48,311,McMullen County,TX,2019-11-01,FALSE,888,873,15,1.7
CN4831100000000,48,311,McMullen County,TX,2019-12-01,FALSE,886,873,13,1.5
CN4831100000000,48,311,McMullen County,TX,2020-01-01,FALSE,896,883,13,1.5
CN4831100000000,48,311,McMullen County,TX,2020-02-01,FALSE,904,890,14,1.5
CN4831100000000,48,311,McMullen County,TX,2020-03-01,TRUE,902,886,16,1.8
CN4831300000000,48,313,Madison County,TX,2019-02-01,FALSE,4581,4395,186,4.1
CN4831300000000,48,313,Madison County,TX,2019-03-01,FALSE,4630,4449,181,3.9
CN4831300000000,48,313,Madison County,TX,2019-04-01,FALSE,4565,4411,154,3.4
CN4831300000000,48,313,Madison County,TX,2019-05-01,FALSE,4546,4377,169,3.7
CN4831300000000,48,313,Madison County,TX,2019-06-01,FALSE,4548,4320,228,5
CN4831300000000,48,313,Madison County,TX,2019-07-01,FALSE,4482,4247,235,5.2
CN4831300000000,48,313,Madison County,TX,2019-08-01,FALSE,4585,4357,228,5
CN4831300000000,48,313,Madison County,TX,2019-09-01,FALSE,4561,4361,200,4.4
CN4831300000000,48,313,Madison County,TX,2019-10-01,FALSE,4580,4397,183,4
CN4831300000000,48,313,Madison County,TX,2019-11-01,FALSE,4532,4351,181,4
CN4831300000000,48,313,Madison County,TX,2019-12-01,FALSE,4533,4357,176,3.9
CN4831300000000,48,313,Madison County,TX,2020-01-01,FALSE,4457,4262,195,4.4
CN4831300000000,48,313,Madison County,TX,2020-02-01,FALSE,4499,4317,182,4
CN4831300000000,48,313,Madison County,TX,2020-03-01,TRUE,4496,4253,243,5.4
CN4831500000000,48,315,Marion County,TX,2019-02-01,FALSE,4221,4027,194,4.6
CN4831500000000,48,315,Marion County,TX,2019-03-01,FALSE,4258,4069,189,4.4
CN4831500000000,48,315,Marion County,TX,2019-04-01,FALSE,4246,4092,154,3.6
CN4831500000000,48,315,Marion County,TX,2019-05-01,FALSE,4206,4055,151,3.6
CN4831500000000,48,315,Marion County,TX,2019-06-01,FALSE,4217,4041,176,4.2
CN4831500000000,48,315,Marion County,TX,2019-07-01,FALSE,4249,4068,181,4.3
CN4831500000000,48,315,Marion County,TX,2019-08-01,FALSE,4239,4053,186,4.4
CN4831500000000,48,315,Marion County,TX,2019-09-01,FALSE,4227,4059,168,4
CN4831500000000,48,315,Marion County,TX,2019-10-01,FALSE,4257,4084,173,4.1
CN4831500000000,48,315,Marion County,TX,2019-11-01,FALSE,4250,4064,186,4.4
CN4831500000000,48,315,Marion County,TX,2019-12-01,FALSE,4238,4045,193,4.6
CN4831500000000,48,315,Marion County,TX,2020-01-01,FALSE,4234,4013,221,5.2
CN4831500000000,48,315,Marion County,TX,2020-02-01,FALSE,4215,4015,200,4.7
CN4831500000000,48,315,Marion County,TX,2020-03-01,TRUE,4201,3932,269,6.4
CN4831700000000,48,317,Martin County,TX,2019-02-01,FALSE,2859,2786,73,2.6
CN4831700000000,48,317,Martin County,TX,2019-03-01,FALSE,2879,2812,67,2.3
CN4831700000000,48,317,Martin County,TX,2019-04-01,FALSE,2871,2818,53,1.8
CN4831700000000,48,317,Martin County,TX,2019-05-01,FALSE,2881,2825,56,1.9
CN4831700000000,48,317,Martin County,TX,2019-06-01,FALSE,2883,2806,77,2.7
CN4831700000000,48,317,Martin County,TX,2019-07-01,FALSE,2914,2835,79,2.7
CN4831700000000,48,317,Martin County,TX,2019-08-01,FALSE,2938,2856,82,2.8
CN4831700000000,48,317,Martin County,TX,2019-09-01,FALSE,2898,2823,75,2.6
CN4831700000000,48,317,Martin County,TX,2019-10-01,FALSE,2935,2850,85,2.9
CN4831700000000,48,317,Martin County,TX,2019-11-01,FALSE,2891,2808,83,2.9
CN4831700000000,48,317,Martin County,TX,2019-12-01,FALSE,2899,2816,83,2.9
CN4831700000000,48,317,Martin County,TX,2020-01-01,FALSE,2887,2801,86,3
CN4831700000000,48,317,Martin County,TX,2020-02-01,FALSE,2906,2821,85,2.9
CN4831700000000,48,317,Martin County,TX,2020-03-01,TRUE,2868,2762,106,3.7
CN4831900000000,48,319,Mason County,TX,2019-02-01,FALSE,1780,1715,65,3.7
CN4831900000000,48,319,Mason County,TX,2019-03-01,FALSE,1795,1736,59,3.3
CN4831900000000,48,319,Mason County,TX,2019-04-01,FALSE,1768,1719,49,2.8
CN4831900000000,48,319,Mason County,TX,2019-05-01,FALSE,1783,1732,51,2.9
CN4831900000000,48,319,Mason County,TX,2019-06-01,FALSE,1816,1755,61,3.4
CN4831900000000,48,319,Mason County,TX,2019-07-01,FALSE,1772,1706,66,3.7
CN4831900000000,48,319,Mason County,TX,2019-08-01,FALSE,1809,1752,57,3.2
CN4831900000000,48,319,Mason County,TX,2019-09-01,FALSE,1753,1699,54,3.1
CN4831900000000,48,319,Mason County,TX,2019-10-01,FALSE,1767,1716,51,2.9
CN4831900000000,48,319,Mason County,TX,2019-11-01,FALSE,1744,1690,54,3.1
CN4831900000000,48,319,Mason County,TX,2019-12-01,FALSE,1758,1703,55,3.1
CN4831900000000,48,319,Mason County,TX,2020-01-01,FALSE,1753,1690,63,3.6
CN4831900000000,48,319,Mason County,TX,2020-02-01,FALSE,1782,1722,60,3.4
CN4831900000000,48,319,Mason County,TX,2020-03-01,TRUE,1772,1691,81,4.6
CN4832100000000,48,321,Matagorda County,TX,2019-02-01,FALSE,16607,15671,936,5.6
CN4832100000000,48,321,Matagorda County,TX,2019-03-01,FALSE,16701,15841,860,5.1
CN4832100000000,48,321,Matagorda County,TX,2019-04-01,FALSE,16642,15867,775,4.7
CN4832100000000,48,321,Matagorda County,TX,2019-05-01,FALSE,16711,15897,814,4.9
CN4832100000000,48,321,Matagorda County,TX,2019-06-01,FALSE,16747,15743,1004,6
CN4832100000000,48,321,Matagorda County,TX,2019-07-01,FALSE,16694,15643,1051,6.3
CN4832100000000,48,321,Matagorda County,TX,2019-08-01,FALSE,16722,15669,1053,6.3
CN4832100000000,48,321,Matagorda County,TX,2019-09-01,FALSE,16756,15803,953,5.7
CN4832100000000,48,321,Matagorda County,TX,2019-10-01,FALSE,16993,16111,882,5.2
CN4832100000000,48,321,Matagorda County,TX,2019-11-01,FALSE,16749,15792,957,5.7
CN4832100000000,48,321,Matagorda County,TX,2019-12-01,FALSE,16695,15669,1026,6.1
CN4832100000000,48,321,Matagorda County,TX,2020-01-01,FALSE,16683,15558,1125,6.7
CN4832100000000,48,321,Matagorda County,TX,2020-02-01,FALSE,16751,15781,970,5.8
CN4832100000000,48,321,Matagorda County,TX,2020-03-01,TRUE,16971,15753,1218,7.2
CN4832300000000,48,323,Maverick County,TX,2019-02-01,FALSE,24221,22053,2168,9
CN4832300000000,48,323,Maverick County,TX,2019-03-01,FALSE,24190,22243,1947,8
CN4832300000000,48,323,Maverick County,TX,2019-04-01,FALSE,24085,22358,1727,7.2
CN4832300000000,48,323,Maverick County,TX,2019-05-01,FALSE,23940,22264,1676,7
CN4832300000000,48,323,Maverick County,TX,2019-06-01,FALSE,23888,22080,1808,7.6
CN4832300000000,48,323,Maverick County,TX,2019-07-01,FALSE,22865,21083,1782,7.8
CN4832300000000,48,323,Maverick County,TX,2019-08-01,FALSE,23059,21464,1595,6.9
CN4832300000000,48,323,Maverick County,TX,2019-09-01,FALSE,23399,21917,1482,6.3
CN4832300000000,48,323,Maverick County,TX,2019-10-01,FALSE,23629,22094,1535,6.5
CN4832300000000,48,323,Maverick County,TX,2019-11-01,FALSE,23914,22238,1676,7
CN4832300000000,48,323,Maverick County,TX,2019-12-01,FALSE,24169,22243,1926,8
CN4832300000000,48,323,Maverick County,TX,2020-01-01,FALSE,24614,22212,2402,9.8
CN4832300000000,48,323,Maverick County,TX,2020-02-01,FALSE,24547,22190,2357,9.6
CN4832300000000,48,323,Maverick County,TX,2020-03-01,TRUE,24721,21830,2891,11.7
CN4832500000000,48,325,Medina County,TX,2019-02-01,FALSE,21668,20938,730,3.4
CN4832500000000,48,325,Medina County,TX,2019-03-01,FALSE,21733,21043,690,3.2
CN4832500000000,48,325,Medina County,TX,2019-04-01,FALSE,21627,21047,580,2.7
CN4832500000000,48,325,Medina County,TX,2019-05-01,FALSE,21649,21052,597,2.8
CN4832500000000,48,325,Medina County,TX,2019-06-01,FALSE,21777,21062,715,3.3
CN4832500000000,48,325,Medina County,TX,2019-07-01,FALSE,21872,21124,748,3.4
CN4832500000000,48,325,Medina County,TX,2019-08-01,FALSE,21896,21187,709,3.2
CN4832500000000,48,325,Medina County,TX,2019-09-01,FALSE,21943,21259,684,3.1
CN4832500000000,48,325,Medina County,TX,2019-10-01,FALSE,22129,21471,658,3
CN4832500000000,48,325,Medina County,TX,2019-11-01,FALSE,22048,21377,671,3
CN4832500000000,48,325,Medina County,TX,2019-12-01,FALSE,22064,21416,648,2.9
CN4832500000000,48,325,Medina County,TX,2020-01-01,FALSE,22080,21347,733,3.3
CN4832500000000,48,325,Medina County,TX,2020-02-01,FALSE,22187,21465,722,3.3
CN4832500000000,48,325,Medina County,TX,2020-03-01,TRUE,21855,20892,963,4.4
CN4832700000000,48,327,Menard County,TX,2019-02-01,FALSE,839,807,32,3.8
CN4832700000000,48,327,Menard County,TX,2019-03-01,FALSE,836,806,30,3.6
CN4832700000000,48,327,Menard County,TX,2019-04-01,FALSE,851,825,26,3.1
CN4832700000000,48,327,Menard County,TX,2019-05-01,FALSE,861,835,26,3
CN4832700000000,48,327,Menard County,TX,2019-06-01,FALSE,867,835,32,3.7
CN4832700000000,48,327,Menard County,TX,2019-07-01,FALSE,869,836,33,3.8
CN4832700000000,48,327,Menard County,TX,2019-08-01,FALSE,887,855,32,3.6
CN4832700000000,48,327,Menard County,TX,2019-09-01,FALSE,882,852,30,3.4
CN4832700000000,48,327,Menard County,TX,2019-10-01,FALSE,881,853,28,3.2
CN4832700000000,48,327,Menard County,TX,2019-11-01,FALSE,869,840,29,3.3
CN4832700000000,48,327,Menard County,TX,2019-12-01,FALSE,875,848,27,3.1
CN4832700000000,48,327,Menard County,TX,2020-01-01,FALSE,858,829,29,3.4
CN4832700000000,48,327,Menard County,TX,2020-02-01,FALSE,865,836,29,3.4
CN4832700000000,48,327,Menard County,TX,2020-03-01,TRUE,860,825,35,4.1
CN4832900000000,48,329,Midland County,TX,2019-02-01,FALSE,107162,104935,2227,2.1
CN4832900000000,48,329,Midland County,TX,2019-03-01,FALSE,106633,104462,2171,2
CN4832900000000,48,329,Midland County,TX,2019-04-01,FALSE,107251,105471,1780,1.7
CN4832900000000,48,329,Midland County,TX,2019-05-01,FALSE,106821,104937,1884,1.8
CN4832900000000,48,329,Midland County,TX,2019-06-01,FALSE,107232,104944,2288,2.1
CN4832900000000,48,329,Midland County,TX,2019-07-01,FALSE,108676,106270,2406,2.2
CN4832900000000,48,329,Midland County,TX,2019-08-01,FALSE,107772,105352,2420,2.2
CN4832900000000,48,329,Midland County,TX,2019-09-01,FALSE,107830,105609,2221,2.1
CN4832900000000,48,329,Midland County,TX,2019-10-01,FALSE,108074,105850,2224,2.1
CN4832900000000,48,329,Midland County,TX,2019-11-01,FALSE,108232,105951,2281,2.1
CN4832900000000,48,329,Midland County,TX,2019-12-01,FALSE,107893,105706,2187,2
CN4832900000000,48,329,Midland County,TX,2020-01-01,FALSE,107926,105377,2549,2.4
CN4832900000000,48,329,Midland County,TX,2020-02-01,FALSE,108114,105606,2508,2.3
CN4832900000000,48,329,Midland County,TX,2020-03-01,TRUE,106127,102856,3271,3.1
CN4833100000000,48,331,Milam County,TX,2019-02-01,FALSE,9830,9250,580,5.9
CN4833100000000,48,331,Milam County,TX,2019-03-01,FALSE,9854,9328,526,5.3
CN4833100000000,48,331,Milam County,TX,2019-04-01,FALSE,9735,9298,437,4.5
CN4833100000000,48,331,Milam County,TX,2019-05-01,FALSE,9769,9326,443,4.5
CN4833100000000,48,331,Milam County,TX,2019-06-01,FALSE,9850,9344,506,5.1
CN4833100000000,48,331,Milam County,TX,2019-07-01,FALSE,9779,9271,508,5.2
CN4833100000000,48,331,Milam County,TX,2019-08-01,FALSE,9816,9345,471,4.8
CN4833100000000,48,331,Milam County,TX,2019-09-01,FALSE,9791,9354,437,4.5
CN4833100000000,48,331,Milam County,TX,2019-10-01,FALSE,9799,9376,423,4.3
CN4833100000000,48,331,Milam County,TX,2019-11-01,FALSE,9701,9274,427,4.4
CN4833100000000,48,331,Milam County,TX,2019-12-01,FALSE,9690,9276,414,4.3
CN4833100000000,48,331,Milam County,TX,2020-01-01,FALSE,9670,9197,473,4.9
CN4833100000000,48,331,Milam County,TX,2020-02-01,FALSE,9704,9264,440,4.5
CN4833100000000,48,331,Milam County,TX,2020-03-01,TRUE,9644,9084,560,5.8
CN4833300000000,48,333,Mills County,TX,2019-02-01,FALSE,1882,1812,70,3.7
CN4833300000000,48,333,Mills County,TX,2019-03-01,FALSE,1919,1847,72,3.8
CN4833300000000,48,333,Mills County,TX,2019-04-01,FALSE,1861,1807,54,2.9
CN4833300000000,48,333,Mills County,TX,2019-05-01,FALSE,1869,1819,50,2.7
CN4833300000000,48,333,Mills County,TX,2019-06-01,FALSE,1880,1818,62,3.3
CN4833300000000,48,333,Mills County,TX,2019-07-01,FALSE,1927,1861,66,3.4
CN4833300000000,48,333,Mills County,TX,2019-08-01,FALSE,1963,1903,60,3.1
CN4833300000000,48,333,Mills County,TX,2019-09-01,FALSE,1915,1860,55,2.9
CN4833300000000,48,333,Mills County,TX,2019-10-01,FALSE,1938,1884,54,2.8
CN4833300000000,48,333,Mills County,TX,2019-11-01,FALSE,1906,1846,60,3.1
CN4833300000000,48,333,Mills County,TX,2019-12-01,FALSE,1916,1857,59,3.1
CN4833300000000,48,333,Mills County,TX,2020-01-01,FALSE,1900,1838,62,3.3
CN4833300000000,48,333,Mills County,TX,2020-02-01,FALSE,1908,1850,58,3
CN4833300000000,48,333,Mills County,TX,2020-03-01,TRUE,1907,1831,76,4
CN4833500000000,48,335,Mitchell County,TX,2019-02-01,FALSE,2318,2231,87,3.8
CN4833500000000,48,335,Mitchell County,TX,2019-03-01,FALSE,2312,2231,81,3.5
CN4833500000000,48,335,Mitchell County,TX,2019-04-01,FALSE,2313,2245,68,2.9
CN4833500000000,48,335,Mitchell County,TX,2019-05-01,FALSE,2335,2266,69,3
CN4833500000000,48,335,Mitchell County,TX,2019-06-01,FALSE,2334,2244,90,3.9
CN4833500000000,48,335,Mitchell County,TX,2019-07-01,FALSE,2317,2227,90,3.9
CN4833500000000,48,335,Mitchell County,TX,2019-08-01,FALSE,2339,2253,86,3.7
CN4833500000000,48,335,Mitchell County,TX,2019-09-01,FALSE,2333,2249,84,3.6
CN4833500000000,48,335,Mitchell County,TX,2019-10-01,FALSE,2349,2269,80,3.4
CN4833500000000,48,335,Mitchell County,TX,2019-11-01,FALSE,2328,2243,85,3.7
CN4833500000000,48,335,Mitchell County,TX,2019-12-01,FALSE,2325,2251,74,3.2
CN4833500000000,48,335,Mitchell County,TX,2020-01-01,FALSE,2318,2240,78,3.4
CN4833500000000,48,335,Mitchell County,TX,2020-02-01,FALSE,2346,2270,76,3.2
CN4833500000000,48,335,Mitchell County,TX,2020-03-01,TRUE,2313,2216,97,4.2
CN4833700000000,48,337,Montague County,TX,2019-02-01,FALSE,9216,8936,280,3
CN4833700000000,48,337,Montague County,TX,2019-03-01,FALSE,9201,8929,272,3
CN4833700000000,48,337,Montague County,TX,2019-04-01,FALSE,9222,8991,231,2.5
CN4833700000000,48,337,Montague County,TX,2019-05-01,FALSE,9371,9134,237,2.5
CN4833700000000,48,337,Montague County,TX,2019-06-01,FALSE,9403,9129,274,2.9
CN4833700000000,48,337,Montague County,TX,2019-07-01,FALSE,9404,9122,282,3
CN4833700000000,48,337,Montague County,TX,2019-08-01,FALSE,9323,9042,281,3
CN4833700000000,48,337,Montague County,TX,2019-09-01,FALSE,9406,9136,270,2.9
CN4833700000000,48,337,Montague County,TX,2019-10-01,FALSE,9429,9169,260,2.8
CN4833700000000,48,337,Montague County,TX,2019-11-01,FALSE,9399,9143,256,2.7
CN4833700000000,48,337,Montague County,TX,2019-12-01,FALSE,9360,9122,238,2.5
CN4833700000000,48,337,Montague County,TX,2020-01-01,FALSE,9355,9059,296,3.2
CN4833700000000,48,337,Montague County,TX,2020-02-01,FALSE,9458,9153,305,3.2
CN4833700000000,48,337,Montague County,TX,2020-03-01,TRUE,9298,8901,397,4.3
CN4833900000000,48,339,Montgomery County,TX,2019-02-01,FALSE,284126,274104,10022,3.5
CN4833900000000,48,339,Montgomery County,TX,2019-03-01,FALSE,283218,273692,9526,3.4
CN4833900000000,48,339,Montgomery County,TX,2019-04-01,FALSE,281540,273430,8110,2.9
CN4833900000000,48,339,Montgomery County,TX,2019-05-01,FALSE,281724,273191,8533,3
CN4833900000000,48,339,Montgomery County,TX,2019-06-01,FALSE,283353,273228,10125,3.6
CN4833900000000,48,339,Montgomery County,TX,2019-07-01,FALSE,284446,273898,10548,3.7
CN4833900000000,48,339,Montgomery County,TX,2019-08-01,FALSE,283152,272818,10334,3.6
CN4833900000000,48,339,Montgomery County,TX,2019-09-01,FALSE,285075,275545,9530,3.3
CN4833900000000,48,339,Montgomery County,TX,2019-10-01,FALSE,285848,276470,9378,3.3
CN4833900000000,48,339,Montgomery County,TX,2019-11-01,FALSE,287306,277749,9557,3.3
CN4833900000000,48,339,Montgomery County,TX,2019-12-01,FALSE,286787,277538,9249,3.2
CN4833900000000,48,339,Montgomery County,TX,2020-01-01,FALSE,286578,276119,10459,3.6
CN4833900000000,48,339,Montgomery County,TX,2020-02-01,FALSE,289593,279483,10110,3.5
CN4833900000000,48,339,Montgomery County,TX,2020-03-01,TRUE,285555,272256,13299,4.7
CN4834100000000,48,341,Moore County,TX,2019-02-01,FALSE,10747,10488,259,2.4
CN4834100000000,48,341,Moore County,TX,2019-03-01,FALSE,10953,10698,255,2.3
CN4834100000000,48,341,Moore County,TX,2019-04-01,FALSE,10931,10725,206,1.9
CN4834100000000,48,341,Moore County,TX,2019-05-01,FALSE,11014,10790,224,2
CN4834100000000,48,341,Moore County,TX,2019-06-01,FALSE,11050,10773,277,2.5
CN4834100000000,48,341,Moore County,TX,2019-07-01,FALSE,10983,10698,285,2.6
CN4834100000000,48,341,Moore County,TX,2019-08-01,FALSE,11063,10782,281,2.5
CN4834100000000,48,341,Moore County,TX,2019-09-01,FALSE,10969,10713,256,2.3
CN4834100000000,48,341,Moore County,TX,2019-10-01,FALSE,10954,10714,240,2.2
CN4834100000000,48,341,Moore County,TX,2019-11-01,FALSE,10832,10586,246,2.3
CN4834100000000,48,341,Moore County,TX,2019-12-01,FALSE,10829,10587,242,2.2
CN4834100000000,48,341,Moore County,TX,2020-01-01,FALSE,10793,10520,273,2.5
CN4834100000000,48,341,Moore County,TX,2020-02-01,FALSE,10814,10546,268,2.5
CN4834100000000,48,341,Moore County,TX,2020-03-01,TRUE,10711,10358,353,3.3
CN4834300000000,48,343,Morris County,TX,2019-02-01,FALSE,4779,4513,266,5.6
CN4834300000000,48,343,Morris County,TX,2019-03-01,FALSE,4783,4528,255,5.3
CN4834300000000,48,343,Morris County,TX,2019-04-01,FALSE,4781,4562,219,4.6
CN4834300000000,48,343,Morris County,TX,2019-05-01,FALSE,4787,4565,222,4.6
CN4834300000000,48,343,Morris County,TX,2019-06-01,FALSE,4834,4569,265,5.5
CN4834300000000,48,343,Morris County,TX,2019-07-01,FALSE,4861,4583,278,5.7
CN4834300000000,48,343,Morris County,TX,2019-08-01,FALSE,4871,4596,275,5.6
CN4834300000000,48,343,Morris County,TX,2019-09-01,FALSE,4853,4607,246,5.1
CN4834300000000,48,343,Morris County,TX,2019-10-01,FALSE,4820,4574,246,5.1
CN4834300000000,48,343,Morris County,TX,2019-11-01,FALSE,4805,4565,240,5
CN4834300000000,48,343,Morris County,TX,2019-12-01,FALSE,4800,4539,261,5.4
CN4834300000000,48,343,Morris County,TX,2020-01-01,FALSE,4849,4569,280,5.8
CN4834300000000,48,343,Morris County,TX,2020-02-01,FALSE,4862,4594,268,5.5
CN4834300000000,48,343,Morris County,TX,2020-03-01,TRUE,4832,4508,324,6.7
CN4834500000000,48,345,Motley County,TX,2019-02-01,FALSE,473,455,18,3.8
CN4834500000000,48,345,Motley County,TX,2019-03-01,FALSE,489,470,19,3.9
CN4834500000000,48,345,Motley County,TX,2019-04-01,FALSE,483,469,14,2.9
CN4834500000000,48,345,Motley County,TX,2019-05-01,FALSE,485,471,14,2.9
CN4834500000000,48,345,Motley County,TX,2019-06-01,FALSE,490,470,20,4.1
CN4834500000000,48,345,Motley County,TX,2019-07-01,FALSE,493,475,18,3.7
CN4834500000000,48,345,Motley County,TX,2019-08-01,FALSE,502,484,18,3.6
CN4834500000000,48,345,Motley County,TX,2019-09-01,FALSE,483,467,16,3.3
CN4834500000000,48,345,Motley County,TX,2019-10-01,FALSE,490,476,14,2.9
CN4834500000000,48,345,Motley County,TX,2019-11-01,FALSE,471,455,16,3.4
CN4834500000000,48,345,Motley County,TX,2019-12-01,FALSE,474,459,15,3.2
CN4834500000000,48,345,Motley County,TX,2020-01-01,FALSE,468,450,18,3.8
CN4834500000000,48,345,Motley County,TX,2020-02-01,FALSE,470,453,17,3.6
CN4834500000000,48,345,Motley County,TX,2020-03-01,TRUE,478,454,24,5
CN4834700000000,48,347,Nacogdoches County,TX,2019-02-01,FALSE,28490,27419,1071,3.8
CN4834700000000,48,347,Nacogdoches County,TX,2019-03-01,FALSE,28548,27545,1003,3.5
CN4834700000000,48,347,Nacogdoches County,TX,2019-04-01,FALSE,28065,27233,832,3
CN4834700000000,48,347,Nacogdoches County,TX,2019-05-01,FALSE,28005,27118,887,3.2
CN4834700000000,48,347,Nacogdoches County,TX,2019-06-01,FALSE,27947,26741,1206,4.3
CN4834700000000,48,347,Nacogdoches County,TX,2019-07-01,FALSE,28074,26829,1245,4.4
CN4834700000000,48,347,Nacogdoches County,TX,2019-08-01,FALSE,27962,26790,1172,4.2
CN4834700000000,48,347,Nacogdoches County,TX,2019-09-01,FALSE,28278,27249,1029,3.6
CN4834700000000,48,347,Nacogdoches County,TX,2019-10-01,FALSE,28277,27262,1015,3.6
CN4834700000000,48,347,Nacogdoches County,TX,2019-11-01,FALSE,28231,27211,1020,3.6
CN4834700000000,48,347,Nacogdoches County,TX,2019-12-01,FALSE,28125,27162,963,3.4
CN4834700000000,48,347,Nacogdoches County,TX,2020-01-01,FALSE,28012,26915,1097,3.9
CN4834700000000,48,347,Nacogdoches County,TX,2020-02-01,FALSE,28241,27171,1070,3.8
CN4834700000000,48,347,Nacogdoches County,TX,2020-03-01,TRUE,28026,26583,1443,5.1
CN4834900000000,48,349,Navarro County,TX,2019-02-01,FALSE,24045,23170,875,3.6
CN4834900000000,48,349,Navarro County,TX,2019-03-01,FALSE,23524,22651,873,3.7
CN4834900000000,48,349,Navarro County,TX,2019-04-01,FALSE,23559,22839,720,3.1
CN4834900000000,48,349,Navarro County,TX,2019-05-01,FALSE,23734,23059,675,2.8
CN4834900000000,48,349,Navarro County,TX,2019-06-01,FALSE,23822,23017,805,3.4
CN4834900000000,48,349,Navarro County,TX,2019-07-01,FALSE,24151,23324,827,3.4
CN4834900000000,48,349,Navarro County,TX,2019-08-01,FALSE,24276,23473,803,3.3
CN4834900000000,48,349,Navarro County,TX,2019-09-01,FALSE,24369,23644,725,3
CN4834900000000,48,349,Navarro County,TX,2019-10-01,FALSE,24619,23903,716,2.9
CN4834900000000,48,349,Navarro County,TX,2019-11-01,FALSE,24593,23883,710,2.9
CN4834900000000,48,349,Navarro County,TX,2019-12-01,FALSE,24258,23570,688,2.8
CN4834900000000,48,349,Navarro County,TX,2020-01-01,FALSE,24195,23243,952,3.9
CN4834900000000,48,349,Navarro County,TX,2020-02-01,FALSE,24462,23624,838,3.4
CN4834900000000,48,349,Navarro County,TX,2020-03-01,TRUE,23946,22818,1128,4.7
CN4835100000000,48,351,Newton County,TX,2019-02-01,FALSE,5208,4880,328,6.3
CN4835100000000,48,351,Newton County,TX,2019-03-01,FALSE,5186,4888,298,5.7
CN4835100000000,48,351,Newton County,TX,2019-04-01,FALSE,5140,4878,262,5.1
CN4835100000000,48,351,Newton County,TX,2019-05-01,FALSE,5136,4862,274,5.3
CN4835100000000,48,351,Newton County,TX,2019-06-01,FALSE,5164,4824,340,6.6
CN4835100000000,48,351,Newton County,TX,2019-07-01,FALSE,5169,4795,374,7.2
CN4835100000000,48,351,Newton County,TX,2019-08-01,FALSE,5167,4812,355,6.9
CN4835100000000,48,351,Newton County,TX,2019-09-01,FALSE,5183,4870,313,6
CN4835100000000,48,351,Newton County,TX,2019-10-01,FALSE,5206,4912,294,5.6
CN4835100000000,48,351,Newton County,TX,2019-11-01,FALSE,5201,4893,308,5.9
CN4835100000000,48,351,Newton County,TX,2019-12-01,FALSE,5194,4862,332,6.4
CN4835100000000,48,351,Newton County,TX,2020-01-01,FALSE,5246,4858,388,7.4
CN4835100000000,48,351,Newton County,TX,2020-02-01,FALSE,5225,4895,330,6.3
CN4835100000000,48,351,Newton County,TX,2020-03-01,TRUE,5228,4759,469,9
CN4835300000000,48,353,Nolan County,TX,2019-02-01,FALSE,6844,6630,214,3.1
CN4835300000000,48,353,Nolan County,TX,2019-03-01,FALSE,6880,6674,206,3
CN4835300000000,48,353,Nolan County,TX,2019-04-01,FALSE,6883,6716,167,2.4
CN4835300000000,48,353,Nolan County,TX,2019-05-01,FALSE,6885,6711,174,2.5
CN4835300000000,48,353,Nolan County,TX,2019-06-01,FALSE,7093,6873,220,3.1
CN4835300000000,48,353,Nolan County,TX,2019-07-01,FALSE,7191,6965,226,3.1
CN4835300000000,48,353,Nolan County,TX,2019-08-01,FALSE,7217,6992,225,3.1
CN4835300000000,48,353,Nolan County,TX,2019-09-01,FALSE,7241,7032,209,2.9
CN4835300000000,48,353,Nolan County,TX,2019-10-01,FALSE,7279,7079,200,2.7
CN4835300000000,48,353,Nolan County,TX,2019-11-01,FALSE,7209,7001,208,2.9
CN4835300000000,48,353,Nolan County,TX,2019-12-01,FALSE,7185,6994,191,2.7
CN4835300000000,48,353,Nolan County,TX,2020-01-01,FALSE,7354,7123,231,3.1
CN4835300000000,48,353,Nolan County,TX,2020-02-01,FALSE,7316,7094,222,3
CN4835300000000,48,353,Nolan County,TX,2020-03-01,TRUE,7272,6977,295,4.1
CN4835500000000,48,355,Nueces County,TX,2019-02-01,FALSE,167880,160366,7514,4.5
CN4835500000000,48,355,Nueces County,TX,2019-03-01,FALSE,167527,160477,7050,4.2
CN4835500000000,48,355,Nueces County,TX,2019-04-01,FALSE,167053,161286,5767,3.5
CN4835500000000,48,355,Nueces County,TX,2019-05-01,FALSE,166696,160625,6071,3.6
CN4835500000000,48,355,Nueces County,TX,2019-06-01,FALSE,167157,159955,7202,4.3
CN4835500000000,48,355,Nueces County,TX,2019-07-01,FALSE,167471,160113,7358,4.4
CN4835500000000,48,355,Nueces County,TX,2019-08-01,FALSE,167056,159883,7173,4.3
CN4835500000000,48,355,Nueces County,TX,2019-09-01,FALSE,166828,160207,6621,4
CN4835500000000,48,355,Nueces County,TX,2019-10-01,FALSE,167773,161388,6385,3.8
CN4835500000000,48,355,Nueces County,TX,2019-11-01,FALSE,168435,161845,6590,3.9
CN4835500000000,48,355,Nueces County,TX,2019-12-01,FALSE,167633,160846,6787,4
CN4835500000000,48,355,Nueces County,TX,2020-01-01,FALSE,167148,159551,7597,4.5
