state.fips,county.fips,state,state.abbr,county
18,153,Indiana,IN,Sullivan County
18,155,Indiana,IN,Switzerland County
18,157,Indiana,IN,Tippecanoe County
18,159,Indiana,IN,Tipton County
18,161,Indiana,IN,Union County
18,163,Indiana,IN,Vanderburgh County
18,165,Indiana,IN,Vermillion County
18,167,Indiana,IN,Vigo County
18,169,Indiana,IN,Wabash County
18,171,Indiana,IN,Warren County
18,173,Indiana,IN,Warrick County
18,175,Indiana,IN,Washington County
18,177,Indiana,IN,Wayne County
18,179,Indiana,IN,Wells County
18,181,Indiana,IN,White County
18,183,Indiana,IN,Whitley County
19,001,Iowa,IA,Adair County
19,003,Iowa,IA,Adams County
19,005,Iowa,IA,Allamakee County
19,007,Iowa,IA,Appanoose County
19,009,Iowa,IA,Audubon County
19,011,Iowa,IA,Benton County
19,013,Iowa,IA,Black Hawk County
19,015,Iowa,IA,Boone County
19,017,Iowa,IA,Bremer County
19,019,Iowa,IA,Buchanan County
19,021,Iowa,IA,Buena Vista County
19,023,Iowa,IA,Butler County
19,025,Iowa,IA,Calhoun County
19,027,Iowa,IA,Carroll County
19,029,Iowa,IA,Cass County
19,031,Iowa,IA,Cedar County
19,033,Iowa,IA,Cerro Gordo County
19,035,Iowa,IA,Cherokee County
19,037,Iowa,IA,Chickasaw County
19,039,Iowa,IA,Clarke County
19,041,Iowa,IA,Clay County
19,043,Iowa,IA,Clayton County
19,045,Iowa,IA,Clinton County
19,047,Iowa,IA,Crawford County
19,049,Iowa,IA,Dallas County
19,051,Iowa,IA,Davis County
19,053,Iowa,IA,Decatur County
19,055,Iowa,IA,Delaware County
19,057,Iowa,IA,Des Moines County
19,059,Iowa,IA,Dickinson County
19,061,Iowa,IA,Dubuque County
19,063,Iowa,IA,Emmet County
19,065,Iowa,IA,Fayette County
19,067,Iowa,IA,Floyd County
19,069,Iowa,IA,Franklin County
19,071,Iowa,IA,Fremont County
19,073,Iowa,IA,Greene County
19,075,Iowa,IA,Grundy County
19,077,Iowa,IA,Guthrie County
19,079,Iowa,IA,Hamilton County
19,081,Iowa,IA,Hancock County
19,083,Iowa,IA,Hardin County
19,085,Iowa,IA,Harrison County
19,087,Iowa,IA,Henry County
19,089,Iowa,IA,Howard County
19,091,Iowa,IA,Humboldt County
19,093,Iowa,IA,Ida County
19,095,Iowa,IA,Iowa County
19,097,Iowa,IA,Jackson County
19,099,Iowa,IA,Jasper County
19,101,Iowa,IA,Jefferson County
19,103,Iowa,IA,Johnson County
19,105,Iowa,IA,Jones County
19,107,Iowa,IA,Keokuk County
19,109,Iowa,IA,Kossuth County
19,111,Iowa,IA,Lee County
19,113,Iowa,IA,Linn County
19,115,Iowa,IA,Louisa County
19,117,Iowa,IA,Lucas County
19,119,Iowa,IA,Lyon County
19,121,Iowa,IA,Madison County
19,123,Iowa,IA,Mahaska County
19,125,Iowa,IA,Marion County
19,127,Iowa,IA,Marshall County
19,129,Iowa,IA,Mills County
19,131,Iowa,IA,Mitchell County
19,133,Iowa,IA,Monona County
19,135,Iowa,IA,Monroe County
19,137,Iowa,IA,Montgomery County
19,139,Iowa,IA,Muscatine County
19,141,Iowa,IA,O'Brien County
19,143,Iowa,IA,Osceola County
19,145,Iowa,IA,Page County
19,147,Iowa,IA,Palo Alto County
19,149,Iowa,IA,Plymouth County
19,151,Iowa,IA,Pocahontas County
19,153,Iowa,IA,Polk County
19,155,Iowa,IA,Pottawattamie County
19,157,Iowa,IA,Poweshiek County
19,159,Iowa,IA,Ringgold County
19,161,Iowa,IA,Sac County
19,163,Iowa,IA,Scott County
19,165,Iowa,IA,Shelby County
19,167,Iowa,IA,Sioux County
19,169,Iowa,IA,Story County
19,171,Iowa,IA,Tama County
19,173,Iowa,IA,Taylor County
19,175,Iowa,IA,Union County
19,177,Iowa,IA,Van Buren County
19,179,Iowa,IA,Wapello County
19,181,Iowa,IA,Warren County
19,183,Iowa,IA,Washington County
19,185,Iowa,IA,Wayne County
19,187,Iowa,IA,Webster County
19,189,Iowa,IA,Winnebago County
19,191,Iowa,IA,Winneshiek County
19,193,Iowa,IA,Woodbury County
19,195,Iowa,IA,Worth County
19,197,Iowa,IA,Wright County
20,001,Kansas,KS,Allen County
20,003,Kansas,KS,Anderson County
20,005,Kansas,KS,Atchison County
20,007,Kansas,KS,Barber County
20,009,Kansas,KS,Barton County
20,011,Kansas,KS,Bourbon County
20,013,Kansas,KS,Brown County
20,015,Kansas,KS,Butler County
20,017,Kansas,KS,Chase County
20,019,Kansas,KS,Chautauqua County
20,021,Kansas,KS,Cherokee County
20,023,Kansas,KS,Cheyenne County
20,025,Kansas,KS,Clark County
20,027,Kansas,KS,Clay County
20,029,Kansas,KS,Cloud County
20,031,Kansas,KS,Coffey County
20,033,Kansas,KS,Comanche County
20,035,Kansas,KS,Cowley County
20,037,Kansas,KS,Crawford County
20,039,Kansas,KS,Decatur County
20,041,Kansas,KS,Dickinson County
20,043,Kansas,KS,Doniphan County
20,045,Kansas,KS,Douglas County
20,047,Kansas,KS,Edwards County
20,049,Kansas,KS,Elk County
20,051,Kansas,KS,Ellis County
20,053,Kansas,KS,Ellsworth County
20,055,Kansas,KS,Finney County
20,057,Kansas,KS,Ford County
20,059,Kansas,KS,Franklin County
20,061,Kansas,KS,Geary County
20,063,Kansas,KS,Gove County
20,065,Kansas,KS,Graham County
20,067,Kansas,KS,Grant County
20,069,Kansas,KS,Gray County
20,071,Kansas,KS,Greeley County
20,073,Kansas,KS,Greenwood County
20,075,Kansas,KS,Hamilton County
20,077,Kansas,KS,Harper County
20,079,Kansas,KS,Harvey County
20,081,Kansas,KS,Haskell County
20,083,Kansas,KS,Hodgeman County
20,085,Kansas,KS,Jackson County
20,087,Kansas,KS,Jefferson County
20,089,Kansas,KS,Jewell County
20,091,Kansas,KS,Johnson County
20,093,Kansas,KS,Kearny County
20,095,Kansas,KS,Kingman County
20,097,Kansas,KS,Kiowa County
20,099,Kansas,KS,Labette County
20,101,Kansas,KS,Lane County
20,103,Kansas,KS,Leavenworth County
20,105,Kansas,KS,Lincoln County
20,107,Kansas,KS,Linn County
20,109,Kansas,KS,Logan County
20,111,Kansas,KS,Lyon County
20,113,Kansas,KS,McPherson County
20,115,Kansas,KS,Marion County
20,117,Kansas,KS,Marshall County
20,119,Kansas,KS,Meade County
20,121,Kansas,KS,Miami County
20,123,Kansas,KS,Mitchell County
20,125,Kansas,KS,Montgomery County
20,127,Kansas,KS,Morris County
20,129,Kansas,KS,Morton County
20,131,Kansas,KS,Nemaha County
20,133,Kansas,KS,Neosho County
20,135,Kansas,KS,Ness County
20,137,Kansas,KS,Norton County
20,139,Kansas,KS,Osage County
20,141,Kansas,KS,Osborne County
20,143,Kansas,KS,Ottawa County
20,145,Kansas,KS,Pawnee County
20,147,Kansas,KS,Phillips County
20,149,Kansas,KS,Pottawatomie County
20,151,Kansas,KS,Pratt County
20,153,Kansas,KS,Rawlins County
20,155,Kansas,KS,Reno County
20,157,Kansas,KS,Republic County
20,159,Kansas,KS,Rice County
20,161,Kansas,KS,Riley County
20,163,Kansas,KS,Rooks County
20,165,Kansas,KS,Rush County
20,167,Kansas,KS,Russell County
20,169,Kansas,KS,Saline County
20,171,Kansas,KS,Scott County
20,173,Kansas,KS,Sedgwick County
20,175,Kansas,KS,Seward County
20,177,Kansas,KS,Shawnee County
20,179,Kansas,KS,Sheridan County
20,181,Kansas,KS,Sherman County
20,183,Kansas,KS,Smith County
20,185,Kansas,KS,Stafford County
20,187,Kansas,KS,Stanton County
20,189,Kansas,KS,Stevens County
20,191,Kansas,KS,Sumner County
20,193,Kansas,KS,Thomas County
20,195,Kansas,KS,Trego County
20,197,Kansas,KS,Wabaunsee County
20,199,Kansas,KS,Wallace County
20,201,Kansas,KS,Washington County
20,203,Kansas,KS,Wichita County
20,205,Kansas,KS,Wilson County
20,207,Kansas,KS,Woodson County
20,209,Kansas,KS,Wyandotte County
21,001,Kentucky,KY,Adair County
21,003,Kentucky,KY,Allen County
21,005,Kentucky,KY,Anderson County
21,007,Kentucky,KY,Ballard County
21,009,Kentucky,KY,Barren County
21,011,Kentucky,KY,Bath County
21,013,Kentucky,KY,Bell County
21,015,Kentucky,KY,Boone County
21,017,Kentucky,KY,Bourbon County
21,019,Kentucky,KY,Boyd County
21,021,Kentucky,KY,Boyle County
21,023,Kentucky,KY,Bracken County
21,025,Kentucky,KY,Breathitt County
21,027,Kentucky,KY,Breckinridge County
21,029,Kentucky,KY,Bullitt County
21,031,Kentucky,KY,Butler County
21,033,Kentucky,KY,Caldwell County
21,035,Kentucky,KY,Calloway County
21,037,Kentucky,KY,Campbell County
21,039,Kentucky,KY,Carlisle County
21,041,Kentucky,KY,Carroll County
21,043,Kentucky,KY,Carter County
21,045,Kentucky,KY,Casey County
21,047,Kentucky,KY,Christian County
21,049,Kentucky,KY,Clark County
21,051,Kentucky,KY,Clay County
21,053,Kentucky,KY,Clinton County
21,055,Kentucky,KY,Crittenden County
21,057,Kentucky,KY,Cumberland County
21,059,Kentucky,KY,Daviess County
21,061,Kentucky,KY,Edmonson County
21,063,Kentucky,KY,Elliott County
21,065,Kentucky,KY,Estill County
21,067,Kentucky,KY,Fayette County
21,069,Kentucky,KY,Fleming County
21,071,Kentucky,KY,Floyd County
21,073,Kentucky,KY,Franklin County
21,075,Kentucky,KY,Fulton County
21,077,Kentucky,KY,Gallatin County
21,079,Kentucky,KY,Garrard County
21,081,Kentucky,KY,Grant County
21,083,Kentucky,KY,Graves County
21,085,Kentucky,KY,Grayson County
21,087,Kentucky,KY,Green County
21,089,Kentucky,KY,Greenup County
21,091,Kentucky,KY,Hancock County
21,093,Kentucky,KY,Hardin County
21,095,Kentucky,KY,Harlan County
21,097,Kentucky,KY,Harrison County
21,099,Kentucky,KY,Hart County
21,101,Kentucky,KY,Henderson County
21,103,Kentucky,KY,Henry County
21,105,Kentucky,KY,Hickman County
21,107,Kentucky,KY,Hopkins County
21,109,Kentucky,KY,Jackson County
21,111,Kentucky,KY,Jefferson County
21,113,Kentucky,KY,Jessamine County
21,115,Kentucky,KY,Johnson County
21,117,Kentucky,KY,Kenton County
21,119,Kentucky,KY,Knott County
21,121,Kentucky,KY,Knox County
21,123,Kentucky,KY,Larue County
21,125,Kentucky,KY,Laurel County
21,127,Kentucky,KY,Lawrence County
21,129,Kentucky,KY,Lee County
21,131,Kentucky,KY,Leslie County
21,133,Kentucky,KY,Letcher County
21,135,Kentucky,KY,Lewis County
21,137,Kentucky,KY,Lincoln County
21,139,Kentucky,KY,Livingston County
21,141,Kentucky,KY,Logan County
21,143,Kentucky,KY,Lyon County
21,145,Kentucky,KY,McCracken County
21,147,Kentucky,KY,McCreary County
21,149,Kentucky,KY,McLean County
21,151,Kentucky,KY,Madison County
21,153,Kentucky,KY,Magoffin County
21,155,Kentucky,KY,Marion County
21,157,Kentucky,KY,Marshall County
21,159,Kentucky,KY,Martin County
21,161,Kentucky,KY,Mason County
21,163,Kentucky,KY,Meade County
21,165,Kentucky,KY,Menifee County
21,167,Kentucky,KY,Mercer County
21,169,Kentucky,KY,Metcalfe County
21,171,Kentucky,KY,Monroe County
21,173,Kentucky,KY,Montgomery County
21,175,Kentucky,KY,Morgan County
21,177,Kentucky,KY,Muhlenberg County
21,179,Kentucky,KY,Nelson County
21,181,Kentucky,KY,Nicholas County
21,183,Kentucky,KY,Ohio County
21,185,Kentucky,KY,Oldham County
21,187,Kentucky,KY,Owen County
21,189,Kentucky,KY,Owsley County
21,191,Kentucky,KY,Pendleton County
21,193,Kentucky,KY,Perry County
21,195,Kentucky,KY,Pike County
21,197,Kentucky,KY,Powell County
21,199,Kentucky,KY,Pulaski County
21,201,Kentucky,KY,Robertson County
21,203,Kentucky,KY,Rockcastle County
21,205,Kentucky,KY,Rowan County
21,207,Kentucky,KY,Russell County
21,209,Kentucky,KY,Scott County
21,211,Kentucky,KY,Shelby County
21,213,Kentucky,KY,Simpson County
21,215,Kentucky,KY,Spencer County
21,217,Kentucky,KY,Taylor County
21,219,Kentucky,KY,Todd County
21,221,Kentucky,KY,Trigg County
21,223,Kentucky,KY,Trimble County
21,225,Kentucky,KY,Union County
21,227,Kentucky,KY,Warren County
21,229,Kentucky,KY,Washington County
21,231,Kentucky,KY,Wayne County
21,233,Kentucky,KY,Webster County
21,235,Kentucky,KY,Whitley County
21,237,Kentucky,KY,Wolfe County
21,239,Kentucky,KY,Woodford County
22,001,Louisiana,LA,Acadia Parish
22,003,Louisiana,LA,Allen Parish
22,005,Louisiana,LA,Ascension Parish
22,007,Louisiana,LA,Assumption Parish
22,009,Louisiana,LA,Avoyelles Parish
22,011,Louisiana,LA,Beauregard Parish
22,013,Louisiana,LA,Bienville Parish
22,015,Louisiana,LA,Bossier Parish
22,017,Louisiana,LA,Caddo Parish
22,019,Louisiana,LA,Calcasieu Parish
22,021,Louisiana,LA,Caldwell Parish
22,023,Louisiana,LA,Cameron Parish
22,025,Louisiana,LA,Catahoula Parish
22,027,Louisiana,LA,Claiborne Parish
22,029,Louisiana,LA,Concordia Parish
22,031,Louisiana,LA,De Soto Parish
22,033,Louisiana,LA,East Baton Rouge Parish
22,035,Louisiana,LA,East Carroll Parish
22,037,Louisiana,LA,East Feliciana Parish
22,039,Louisiana,LA,Evangeline Parish
22,041,Louisiana,LA,Franklin Parish
22,043,Louisiana,LA,Grant Parish
22,045,Louisiana,LA,Iberia Parish
22,047,Louisiana,LA,Iberville Parish
22,049,Louisiana,LA,Jackson Parish
22,051,Louisiana,LA,Jefferson Parish
22,053,Louisiana,LA,Jefferson Davis Parish
22,055,Louisiana,LA,Lafayette Parish
22,057,Louisiana,LA,Lafourche Parish
22,059,Louisiana,LA,La Salle Parish
22,061,Louisiana,LA,Lincoln Parish
22,063,Louisiana,LA,Livingston Parish
22,065,Louisiana,LA,Madison Parish
22,067,Louisiana,LA,Morehouse Parish
22,069,Louisiana,LA,Natchitoches Parish
22,071,Louisiana,LA,Orleans Parish
22,073,Louisiana,LA,Ouachita Parish
22,075,Louisiana,LA,Plaquemines Parish
22,077,Louisiana,LA,Pointe Coupee Parish
22,079,Louisiana,LA,Rapides Parish
22,081,Louisiana,LA,Red River Parish
22,083,Louisiana,LA,Richland Parish
22,085,Louisiana,LA,Sabine Parish
22,087,Louisiana,LA,St. Bernard Parish
22,089,Louisiana,LA,St. Charles Parish
22,091,Louisiana,LA,St. Helena Parish
22,093,Louisiana,LA,St. James Parish
22,095,Louisiana,LA,St. John the Baptist Parish
22,097,Louisiana,LA,St. Landry Parish
22,099,Louisiana,LA,St. Martin Parish
22,101,Louisiana,LA,St. Mary Parish
22,103,Louisiana,LA,St. Tammany Parish
22,105,Louisiana,LA,Tangipahoa Parish
22,107,Louisiana,LA,Tensas Parish
22,109,Louisiana,LA,Terrebonne Parish
22,111,Louisiana,LA,Union Parish
22,113,Louisiana,LA,Vermilion Parish
22,115,Louisiana,LA,Vernon Parish
22,117,Louisiana,LA,Washington Parish
22,119,Louisiana,LA,Webster Parish
22,121,Louisiana,LA,West Baton Rouge Parish
22,123,Louisiana,LA,West Carroll Parish
22,125,Louisiana,LA,West Feliciana Parish
22,127,Louisiana,LA,Winn Parish
23,001,Maine,ME,Androscoggin County
23,003,Maine,ME,Aroostook County
23,005,Maine,ME,Cumberland County
23,007,Maine,ME,Franklin County
23,009,Maine,ME,Hancock County
23,011,Maine,ME,Kennebec County
23,013,Maine,ME,Knox County
23,015,Maine,ME,Lincoln County
23,017,Maine,ME,Oxford County
23,019,Maine,ME,Penobscot County
23,021,Maine,ME,Piscataquis County
23,023,Maine,ME,Sagadahoc County
23,025,Maine,ME,Somerset County
23,027,Maine,ME,Waldo County
23,029,Maine,ME,Washington County
23,031,Maine,ME,York County
24,001,Maryland,MD,Allegany County
24,003,Maryland,MD,Anne Arundel County
24,005,Maryland,MD,Baltimore County
24,009,Maryland,MD,Calvert County
24,011,Maryland,MD,Caroline County
24,013,Maryland,MD,Carroll County
24,015,Maryland,MD,Cecil County
24,017,Maryland,MD,Charles County
24,019,Maryland,MD,Dorchester County
24,021,Maryland,MD,Frederick County
24,023,Maryland,MD,Garrett County
24,025,Maryland,MD,Harford County
24,027,Maryland,MD,Howard County
24,029,Maryland,MD,Kent County
24,031,Maryland,MD,Montgomery County
24,033,Maryland,MD,Prince George's County
24,035,Maryland,MD,Queen Anne's County
24,037,Maryland,MD,St. Mary's County
24,039,Maryland,MD,Somerset County
24,041,Maryland,MD,Talbot County
24,043,Maryland,MD,Washington County
24,045,Maryland,MD,Wicomico County
24,047,Maryland,MD,Worcester County
24,510,Maryland,MD,Baltimore city
25,001,Massachusetts,MA,Barnstable County
25,003,Massachusetts,MA,Berkshire County
25,005,Massachusetts,MA,Bristol County
25,007,Massachusetts,MA,Dukes County
25,009,Massachusetts,MA,Essex County
25,011,Massachusetts,MA,Franklin County
25,013,Massachusetts,MA,Hampden County
25,015,Massachusetts,MA,Hampshire County
25,017,Massachusetts,MA,Middlesex County
25,019,Massachusetts,MA,Nantucket County
25,021,Massachusetts,MA,Norfolk County
25,023,Massachusetts,MA,Plymouth County
25,025,Massachusetts,MA,Suffolk County
25,027,Massachusetts,MA,Worcester County
26,001,Michigan,MI,Alcona County
26,003,Michigan,MI,Alger County
26,005,Michigan,MI,Allegan County
26,007,Michigan,MI,Alpena County
26,009,Michigan,MI,Antrim County
26,011,Michigan,MI,Arenac County
26,013,Michigan,MI,Baraga County
26,015,Michigan,MI,Barry County
26,017,Michigan,MI,Bay County
26,019,Michigan,MI,Benzie County
26,021,Michigan,MI,Berrien County
26,023,Michigan,MI,Branch County
26,025,Michigan,MI,Calhoun County
26,027,Michigan,MI,Cass County
26,029,Michigan,MI,Charlevoix County
26,031,Michigan,MI,Cheboygan County
26,033,Michigan,MI,Chippewa County
26,035,Michigan,MI,Clare County
26,037,Michigan,MI,Clinton County
26,039,Michigan,MI,Crawford County
26,041,Michigan,MI,Delta County
26,043,Michigan,MI,Dickinson County
26,045,Michigan,MI,Eaton County
26,047,Michigan,MI,Emmet County
26,049,Michigan,MI,Genesee County
26,051,Michigan,MI,Gladwin County
26,053,Michigan,MI,Gogebic County
26,055,Michigan,MI,Grand Traverse County
26,057,Michigan,MI,Gratiot County
26,059,Michigan,MI,Hillsdale County
26,061,Michigan,MI,Houghton County
26,063,Michigan,MI,Huron County
26,065,Michigan,MI,Ingham County
26,067,Michigan,MI,Ionia County
26,069,Michigan,MI,Iosco County
26,071,Michigan,MI,Iron County
26,073,Michigan,MI,Isabella County
26,075,Michigan,MI,Jackson County
26,077,Michigan,MI,Kalamazoo County
26,079,Michigan,MI,Kalkaska County
26,081,Michigan,MI,Kent County
26,083,Michigan,MI,Keweenaw County
26,085,Michigan,MI,Lake County
26,087,Michigan,MI,Lapeer County
26,089,Michigan,MI,Leelanau County
26,091,Michigan,MI,Lenawee County
26,093,Michigan,MI,Livingston County
26,095,Michigan,MI,Luce County
26,097,Michigan,MI,Mackinac County
26,099,Michigan,MI,Macomb County
26,101,Michigan,MI,Manistee County
26,103,Michigan,MI,Marquette County
26,105,Michigan,MI,Mason County
26,107,Michigan,MI,Mecosta County
26,109,Michigan,MI,Menominee County
26,111,Michigan,MI,Midland County
26,113,Michigan,MI,Missaukee County
26,115,Michigan,MI,Monroe County
26,117,Michigan,MI,Montcalm County
26,119,Michigan,MI,Montmorency County
26,121,Michigan,MI,Muskegon County
26,123,Michigan,MI,Newaygo County
26,125,Michigan,MI,Oakland County
26,127,Michigan,MI,Oceana County
26,129,Michigan,MI,Ogemaw County
26,131,Michigan,MI,Ontonagon County
26,133,Michigan,MI,Osceola County
26,135,Michigan,MI,Oscoda County
26,137,Michigan,MI,Otsego County
26,139,Michigan,MI,Ottawa County
26,141,Michigan,MI,Presque Isle County
26,143,Michigan,MI,Roscommon County
26,145,Michigan,MI,Saginaw County
26,147,Michigan,MI,St. Clair County
26,149,Michigan,MI,St. Joseph County
26,151,Michigan,MI,Sanilac County
26,153,Michigan,MI,Schoolcraft County
26,155,Michigan,MI,Shiawassee County
26,157,Michigan,MI,Tuscola County
26,159,Michigan,MI,Van Buren County
26,161,Michigan,MI,Washtenaw County
26,163,Michigan,MI,Wayne County
26,165,Michigan,MI,Wexford County
27,001,Minnesota,MN,Aitkin County
27,003,Minnesota,MN,Anoka County
27,005,Minnesota,MN,Becker County
27,007,Minnesota,MN,Beltrami County
27,009,Minnesota,MN,Benton County
27,011,Minnesota,MN,Big Stone County
27,013,Minnesota,MN,Blue Earth County
27,015,Minnesota,MN,Brown County
27,017,Minnesota,MN,Carlton County
27,019,Minnesota,MN,Carver County
27,021,Minnesota,MN,Cass County
27,023,Minnesota,MN,Chippewa County
27,025,Minnesota,MN,Chisago County
27,027,Minnesota,MN,Clay County
27,029,Minnesota,MN,Clearwater County
27,031,Minnesota,MN,Cook County
27,033,Minnesota,MN,Cottonwood County
27,035,Minnesota,MN,Crow Wing County
27,037,Minnesota,MN,Dakota County
27,039,Minnesota,MN,Dodge County
27,041,Minnesota,MN,Douglas County
27,043,Minnesota,MN,Faribault County
27,045,Minnesota,MN,Fillmore County
27,047,Minnesota,MN,Freeborn County
27,049,Minnesota,MN,Goodhue County
27,051,Minnesota,MN,Grant County
27,053,Minnesota,MN,Hennepin County
27,055,Minnesota,MN,Houston County
27,057,Minnesota,MN,Hubbard County
27,059,Minnesota,MN,Isanti County
27,061,Minnesota,MN,Itasca County
27,063,Minnesota,MN,Jackson County
27,065,Minnesota,MN,Kanabec County
27,067,Minnesota,MN,Kandiyohi County
27,069,Minnesota,MN,Kittson County
27,071,Minnesota,MN,Koochiching County
27,073,Minnesota,MN,Lac qui Parle County
27,075,Minnesota,MN,Lake County
27,077,Minnesota,MN,Lake of the Woods County
27,079,Minnesota,MN,Le Sueur County
27,081,Minnesota,MN,Lincoln County
27,083,Minnesota,MN,Lyon County
27,085,Minnesota,MN,McLeod County
27,087,Minnesota,MN,Mahnomen County
27,089,Minnesota,MN,Marshall County
27,091,Minnesota,MN,Martin County
27,093,Minnesota,MN,Meeker County
27,095,Minnesota,MN,Mille Lacs County
27,097,Minnesota,MN,Morrison County
27,099,Minnesota,MN,Mower County
27,101,Minnesota,MN,Murray County
27,103,Minnesota,MN,Nicollet County
27,105,Minnesota,MN,Nobles County
27,107,Minnesota,MN,Norman County
27,109,Minnesota,MN,Olmsted County
27,111,Minnesota,MN,Otter Tail County
27,113,Minnesota,MN,Pennington County
27,115,Minnesota,MN,Pine County
27,117,Minnesota,MN,Pipestone County
27,119,Minnesota,MN,Polk County
27,121,Minnesota,MN,Pope County
27,123,Minnesota,MN,Ramsey County
27,125,Minnesota,MN,Red Lake County
27,127,Minnesota,MN,Redwood County
27,129,Minnesota,MN,Renville County
27,131,Minnesota,MN,Rice County
27,133,Minnesota,MN,Rock County
27,135,Minnesota,MN,Roseau County
27,137,Minnesota,MN,St. Louis County
27,139,Minnesota,MN,Scott County
27,141,Minnesota,MN,Sherburne County
27,143,Minnesota,MN,Sibley County
27,145,Minnesota,MN,Stearns County
27,147,Minnesota,MN,Steele County
27,149,Minnesota,MN,Stevens County
27,151,Minnesota,MN,Swift County
27,153,Minnesota,MN,Todd County
27,155,Minnesota,MN,Traverse County
27,157,Minnesota,MN,Wabasha County
27,159,Minnesota,MN,Wadena County
27,161,Minnesota,MN,Waseca County
27,163,Minnesota,MN,Washington County
27,165,Minnesota,MN,Watonwan County
27,167,Minnesota,MN,Wilkin County
27,169,Minnesota,MN,Winona County
27,171,Minnesota,MN,Wright County
27,173,Minnesota,MN,Yellow Medicine County
28,001,Mississippi,MS,Adams County
28,003,Mississippi,MS,Alcorn County
28,005,Mississippi,MS,Amite County
28,007,Mississippi,MS,Attala County
28,009,Mississippi,MS,Benton County
28,011,Mississippi,MS,Bolivar County
28,013,Mississippi,MS,Calhoun County
28,015,Mississippi,MS,Carroll County
28,017,Mississippi,MS,Chickasaw County
28,019,Mississippi,MS,Choctaw County
28,021,Mississippi,MS,Claiborne County
28,023,Mississippi,MS,Clarke County
28,025,Mississippi,MS,Clay County
28,027,Mississippi,MS,Coahoma County
28,029,Mississippi,MS,Copiah County
28,031,Mississippi,MS,Covington County
28,033,Mississippi,MS,DeSoto County
28,035,Mississippi,MS,Forrest County
28,037,Mississippi,MS,Franklin County
28,039,Mississippi,MS,George County
28,041,Mississippi,MS,Greene County
28,043,Mississippi,MS,Grenada County
28,045,Mississippi,MS,Hancock County
28,047,Mississippi,MS,Harrison County
28,049,Mississippi,MS,Hinds County
28,051,Mississippi,MS,Holmes County
28,053,Mississippi,MS,Humphreys County
28,055,Mississippi,MS,Issaquena County
28,057,Mississippi,MS,Itawamba County
28,059,Mississippi,MS,Jackson County
28,061,Mississippi,MS,Jasper County
28,063,Mississippi,MS,Jefferson County
28,065,Mississippi,MS,Jefferson Davis County
28,067,Mississippi,MS,Jones County
28,069,Mississippi,MS,Kemper County
28,071,Mississippi,MS,Lafayette County
28,073,Mississippi,MS,Lamar County
28,075,Mississippi,MS,Lauderdale County
28,077,Mississippi,MS,Lawrence County
28,079,Mississippi,MS,Leake County
28,081,Mississippi,MS,Lee County
28,083,Mississippi,MS,Leflore County
28,085,Mississippi,MS,Lincoln County
28,087,Mississippi,MS,Lowndes County
28,089,Mississippi,MS,Madison County
28,091,Mississippi,MS,Marion County
28,093,Mississippi,MS,Marshall County
28,095,Mississippi,MS,Monroe County
28,097,Mississippi,MS,Montgomery County
28,099,Mississippi,MS,Neshoba County
28,101,Mississippi,MS,Newton County
28,103,Mississippi,MS,Noxubee County
28,105,Mississippi,MS,Oktibbeha County
28,107,Mississippi,MS,Panola County
28,109,Mississippi,MS,Pearl River County
28,111,Mississippi,MS,Perry County
28,113,Mississippi,MS,Pike County
28,115,Mississippi,MS,Pontotoc County
28,117,Mississippi,MS,Prentiss County
28,119,Mississippi,MS,Quitman County
28,121,Mississippi,MS,Rankin County
28,123,Mississippi,MS,Scott County
28,125,Mississippi,MS,Sharkey County
28,127,Mississippi,MS,Simpson County
28,129,Mississippi,MS,Smith County
28,131,Mississippi,MS,Stone County
28,133,Mississippi,MS,Sunflower County
28,135,Mississippi,MS,Tallahatchie County
28,137,Mississippi,MS,Tate County
28,139,Mississippi,MS,Tippah County
28,141,Mississippi,MS,Tishomingo County
28,143,Mississippi,MS,Tunica County
28,145,Mississippi,MS,Union County
28,147,Mississippi,MS,Walthall County
28,149,Mississippi,MS,Warren County
28,151,Mississippi,MS,Washington County
28,153,Mississippi,MS,Wayne County
28,155,Mississippi,MS,Webster County
28,157,Mississippi,MS,Wilkinson County
28,159,Mississippi,MS,Winston County
28,161,Mississippi,MS,Yalobusha County
28,163,Mississippi,MS,Yazoo County
29,001,Missouri,MO,Adair County
29,003,Missouri,MO,Andrew County
29,005,Missouri,MO,Atchison County
29,007,Missouri,MO,Audrain County
29,009,Missouri,MO,Barry County
29,011,Missouri,MO,Barton County
29,013,Missouri,MO,Bates County
29,015,Missouri,MO,Benton County
29,017,Missouri,MO,Bollinger County
29,019,Missouri,MO,Boone County
29,021,Missouri,MO,Buchanan County
29,023,Missouri,MO,Butler County
29,025,Missouri,MO,Caldwell County
29,027,Missouri,MO,Callaway County
29,029,Missouri,MO,Camden County
29,031,Missouri,MO,Cape Girardeau County
29,033,Missouri,MO,Carroll County
29,035,Missouri,MO,Carter County
29,037,Missouri,MO,Cass County
29,039,Missouri,MO,Cedar County
29,041,Missouri,MO,Chariton County
29,043,Missouri,MO,Christian County
29,045,Missouri,MO,Clark County
29,047,Missouri,MO,Clay County
29,049,Missouri,MO,Clinton County
29,051,Missouri,MO,Cole County
29,053,Missouri,MO,Cooper County
29,055,Missouri,MO,Crawford County
29,057,Missouri,MO,Dade County
29,059,Missouri,MO,Dallas County
29,061,Missouri,MO,Daviess County
